Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-01-23,111.72623928372857,113.40129234699064,110.93797459663513,111.92330169677734,2233300,0.0,0
2019-01-24,112.30758404176284,113.51953214207143,111.62770595003667,112.0809555053711,2309700,0.0,0
2019-01-25,113.07613365435695,113.07613365435695,112.07109585988313,112.52434539794922,1423800,0.0,0
2019-01-28,111.44048831806785,112.47508473187882,111.39122647583089,112.44552612304688,1268600,0.0,0
2019-01-29,112.96775424013632,113.18452740631295,111.6474120086283,113.11555480957031,1466300,0.0,0
2019-01-30,113.87425437137969,114.2092694995284,112.84951326976201,113.58850860595703,1948000,0.0,0
2019-01-31,113.38158688633443,114.60339036163398,113.04657928723982,113.7363052368164,1691600,0.0,0
2019-02-01,113.73630485187981,113.83483605613598,111.7952093064922,113.3520278930664,1743200,0.0,0
2019-02-04,113.4998219178125,114.92854309082033,113.04657239039312,114.92854309082031,1028700,0.0,0
2019-02-05,115.2635664387143,115.46062884997886,113.9136656174598,114.33735656738281,1554500,0.0,0
2019-02-06,114.2289714274884,115.10591194834592,113.38158951694868,114.64280700683594,1297500,0.0,0
2019-02-07,114.2486722364775,115.66754564120374,113.91366463672217,115.64784240722656,1396200,0.0,0
2019-02-08,115.00738308540666,115.43107404931166,114.0220559616694,114.61325073242188,1416600,0.0,0
2019-02-11,114.7413297893573,115.82519553775994,114.39646683188766,115.52959442138672,1175800,0.0,0
2019-02-12,116.21932527595023,116.74155493939884,115.7857864756113,116.27845001220703,1381800,0.0,0
2019-02-13,116.51492379171792,117.59878204443018,115.47047952314321,117.15538787841797,2088700,0.0,0
2019-02-14,116.55433906851445,117.68746669332795,115.88431636564246,116.78096008300781,1695500,0.0,0
2019-02-15,117.71702643518704,118.56440831807505,117.02729297466595,117.25392150878906,2372600,0.0,0
2019-02-19,117.9732096261607,118.14071341851641,116.69228146914338,117.40171813964844,3067500,0.0,0
2019-02-20,117.67761064143548,118.10130157636702,116.71198681852795,117.24406433105469,2014400,0.0,0
2019-02-21,117.14553083140711,117.35244860709011,116.1700591696305,116.72183990478516,1371700,0.0,0
2019-02-22,116.65287600587321,117.2243675341274,116.44595821477068,116.64302062988281,1311800,0.0,0
2019-02-25,117.65790487221706,118.17027162280274,116.60359772788645,117.01744079589844,1621200,0.0,0
2019-02-26,117.2440707686589,117.52981653278599,115.58872092238941,116.64302062988281,1598400,0.0,0
2019-02-27,116.3375726124137,117.35245834195436,115.39165948048893,116.43610382080078,1298200,0.0,0
2019-02-28,115.03693157355329,117.27362063993981,114.65265463050649,116.72183990478516,2259800,0.0,0
2019-03-01,117.81556225765573,118.43631563075648,116.83023514752482,117.74658966064453,1648200,0.0,0
2019-03-04,118.54468975217313,118.57424835957781,116.71198091859848,117.12582397460938,1684000,0.0,0
2019-03-05,118.09144158936641,118.23924214553804,117.18494253710493,117.85496520996094,1926000,0.0,0
2019-03-06,118.22938752690317,118.44616067501534,116.36712005259209,117.51995086669922,2106300,0.0,0
2019-03-07,116.99773596184696,117.90424259326046,116.36712722887613,117.13568115234375,2678900,0.0,0
2019-03-08,116.94846693320476,118.03232515656971,116.130643698754,116.96817016601562,2560500,0.0,0
2019-03-11,117.14553096970938,118.1899752246134,116.83022661818465,117.95349884033203,2139400,0.0,0
2019-03-12,118.23924214553804,118.38704270170967,116.93861078263507,117.85496520996094,2039700,0.0,0
2019-03-13,118.239248531193,119.4906106038039,117.94364740288542,118.90927124023438,3155800,0.0,0
2019-03-14,110.00191497802736,110.80988288563401,107.14446493297244,110.00191497802734,11270900,0.0,0
2019-03-15,110.16942041989813,112.88892531521704,109.41072186212884,112.21890258789062,6255900,0.0,0
2019-03-18,113.92352377566715,114.89899551491465,112.5046503240713,114.8201675415039,4232900,0.0,0
2019-03-19,115.63798682905006,115.9335879603335,114.36691399244975,115.51974487304688,2203100,0.0,0
2019-03-20,115.21429927930487,116.37698556986648,114.44574533625467,115.41136169433594,2230000,0.0,0
2019-03-21,115.40150637434189,116.60359905622721,115.26356118924933,116.09123229980469,2087600,0.0,0
2019-03-22,115.6182710820389,116.76125405500335,115.56900924058618,115.74636840820312,1766700,0.0,0
2019-03-25,115.69709687745296,117.90423481468699,115.5000344804439,117.00758361816406,1403900,0.0,0
2019-03-26,117.60862954513678,118.38703876547417,116.68241977354195,117.02728271484375,1491300,0.0,0
2019-03-27,117.01743952421575,118.95853496510183,116.76125239298266,116.96817016601562,2230200,0.0,0
2019-03-28,117.69731840823722,117.94365018181449,116.80067466148954,117.608642578125,1514900,0.0,0
2019-03-29,117.72686629130109,118.14070180258999,116.76124258084567,117.54950714111328,1962100,0.0,0
2019-04-01,117.73672545294089,117.98305721199569,116.35726609874433,116.59375,2244900,0.0,0
2019-04-02,116.49522477433081,116.59375597951616,115.04679275401396,116.16020965576172,1733500,0.0,0
2019-04-03,116.76126357418255,117.31304435510967,116.08138545664782,116.43610382080078,1136900,0.0,0
2019-04-04,116.26859391837716,118.61366963180518,115.85475835438085,118.39690399169922,1667400,0.0,0
2019-04-05,118.58410477749732,121.68788637891066,118.54469079479495,120.78138732910156,3098900,0.0,0
2019-04-08,120.76163573279825,121.22595279104767,119.78361083513732,120.82091522216797,2003700,0.32,0
2019-04-09,120.28744532820753,120.7813983637603,119.53663460377226,119.95155334472656,1204000,0.0,0
2019-04-10,120.28744698659358,121.16668279902942,119.91203785063765,120.33683776855469,2453300,0.0,0
2019-04-11,120.84067285030186,121.26547277127075,120.40599175801964,120.9295883178711,1379300,0.0,0
2019-04-12,121.166686993016,121.66064005247621,120.68261510514013,120.89994812011719,931700,0.0,0
2019-04-15,120.91970443598524,122.64854005792135,120.91970443598524,122.35216522216797,1814400,0.0,0
2019-04-16,122.95479022590794,123.15237596484768,121.92736699479714,122.2039794921875,1743400,0.0,0
2019-04-17,122.64854262053098,123.32031906343292,122.45095688019198,122.7967300415039,1344200,0.0,0
2019-04-18,122.79673096491248,123.26104049966867,121.98664826624423,122.05580139160156,1837000,0.0,0
2019-04-22,121.71001942628963,122.5299832370352,121.50256006521994,122.06566619873047,1156600,0.0,0
2019-04-23,122.16446344374347,123.07333518359502,121.14691390035819,122.72756958007812,1587800,0.0,0
2019-04-24,123.11285363539642,124.95035947600869,122.71768971127418,124.51567840576172,1382800,0.0,0
2019-04-25,124.43665137655468,125.30600603066563,124.03161379510398,124.85157012939453,1293300,0.0,0
2019-04-26,123.32030206693636,124.44651425171095,122.2928789701531,123.74510192871094,1432600,0.0,0
2019-04-29,123.54753424321397,124.051368463749,122.9745544344074,123.58705139160156,958300,0.0,0
2019-04-30,124.792277528773,125.21707738272006,123.63642939261153,124.56505584716797,1812900,0.0,0
2019-05-01,124.44651674647191,124.8713166167624,122.23360947518229,122.32251739501953,1726600,0.0,0
2019-05-02,122.67817173948724,123.5475263370052,122.19409989268603,123.12272644042969,1039400,0.0,0
2019-05-03,123.56728838867618,124.07111503866261,123.04369939724427,123.19187927246094,938700,0.0,0
2019-05-06,121.67051850624365,123.16225128576151,121.3346265140084,122.85600280761719,1191900,0.0,0
2019-05-07,121.92736316484861,122.09530538482808,119.83300715775167,120.77151489257812,1152800,0.0,0
2019-05-08,120.44550068917397,121.48280502967177,119.39832271516177,120.8011474609375,1277900,0.0,0
2019-05-09,120.2281595835819,121.85820602352462,120.10961568497683,121.4729232788086,1019300,0.0,0
2019-05-10,120.77150778293445,121.05800142568839,118.74629748010902,120.36646270751953,1374500,0.0,0
2019-05-13,118.617880508743,118.89449300003679,115.87150286357588,116.82977294921875,2308100,0.0,0
2019-05-14,116.84953176686189,117.35336598594931,115.56525836501939,115.86162567138672,3275800,0.0,0
2019-05-15,115.94066553792017,116.93845285268056,114.74530000942288,116.61244201660156,2064900,0.0,0
2019-05-16,117.31383993948485,119.08219262071185,116.63218237343023,118.27210998535156,2006700,0.0,0
2019-05-17,117.43239920395796,119.57615360253999,117.43239920395796,118.73643493652344,1970200,0.0,0
2019-05-20,118.38078418606558,118.62776069941191,117.6102186703651,118.37090301513672,1431800,0.0,0
2019-05-21,118.95377424841168,120.86042573976293,118.07453090647286,120.07998657226562,2280000,0.0,0
2019-05-22,119.97130557744403,121.0777554600861,119.5465057011798,120.57392883300781,1557200,0.0,0
2019-05-23,120.01082181048302,120.36646102925815,118.69690504769417,119.18097686767578,1439300,0.0,0
2019-05-24,119.70456921812006,120.69247522643094,119.27976933306138,120.48501586914062,1157200,0.0,0
2019-05-28,120.05033197444239,120.80114263339709,118.46968390595187,118.50920104980469,2280800,0.0,0
2019-05-29,117.69912215637424,118.44993283901276,116.77048808935092,117.07674407958984,3196200,0.0,0
2019-05-30,123.28080163103772,126.52113993099604,121.2852271124056,125.46407318115234,5519000,0.0,0
2019-05-31,124.63422696247264,125.94813623939721,124.00196017622068,125.74067687988281,2892900,0.0,0
2019-06-03,126.32354924864994,128.02274132241286,126.32354924864994,127.43988037109375,2318600,0.0,0
2019-06-04,127.43988929161658,128.8525878054878,127.40037967954547,128.42779541015625,1828900,0.0,0
2019-06-05,128.82293701171875,129.03040390542142,127.54854489804315,128.82293701171875,1972000,0.0,0
2019-06-06,129.26752435713493,130.38384804405322,128.8130809003862,129.87014770507812,1448800,0.0,0
2019-06-07,130.6505635151851,131.81628531506874,130.59129156932642,131.5396728515625,1271600,0.0,0
2019-06-10,132.05341127025852,133.82177169367296,131.90523137969365,133.3376922607422,1927900,0.0,0
2019-06-11,133.60441575406247,134.26631097945682,133.00179247806918,133.8711395263672,1679600,0.0,0
2019-06-12,133.83164621093533,134.78002766530784,133.74273827601004,134.39474487304688,994200,0.0,0
2019-06-13,134.8590252575091,135.68887764701714,133.69330356334487,134.31568908691406,1729100,0.0,0
2019-06-14,134.47377309895737,134.62196805805678,133.6538092295429,134.04898071289062,1239900,0.0,0
2019-06-17,135.39252493350074,135.72840936713894,134.09837044123307,134.2564239501953,1495900,0.0,0
2019-06-18,134.8294186429432,135.46167793616888,134.09837778548732,135.3925323486328,2035800,0.0,0
2019-06-19,135.3925125694006,136.81509953989803,134.02919754363248,136.49896240234375,1364600,0.0,0
2019-06-20,137.31893013253085,137.35843973874842,136.41993208003052,137.1312255859375,1357200,0.0,0
2019-06-21,137.38810948887914,138.08951438302742,136.82499577244238,137.1016082763672,2208200,0.0,0
2019-06-24,137.23004337367522,137.3881119714173,135.16532319126702,135.4814453125,1164100,0.0,0
2019-06-25,135.82722428484905,136.10383680558192,134.3651123046875,134.3651123046875,1777400,0.0,0
2019-06-26,134.4540139020586,135.4913031524752,133.76246763611496,134.8195343017578,1561000,0.0,0
2019-06-27,134.58243262760726,135.14554629357508,134.3058201484738,134.80966186523438,1330000,0.0,0
2019-06-28,134.49350363270997,134.77998970041102,132.94249926586812,133.52536010742188,2526800,0.0,0
2019-07-01,134.36508235258265,135.5011832355716,133.3870651130969,134.22677612304688,1342000,0.0,0
2019-07-02,134.63181849840845,135.4517822265625,134.23666215738757,135.4517822265625,1061800,0.0,0
2019-07-03,135.67903161068617,137.43750341120256,135.67903161068617,137.40786743164062,944300,0.0,0
2019-07-05,137.15099635597798,138.425388505745,136.5483730729409,138.2574462890625,1316700,0.0,0
2019-07-08,137.86138656233297,138.30696011068594,136.8316162481662,137.2078857421875,1504500,0.32,0
2019-07-09,136.8316211097355,138.67333826932102,136.8316211097355,138.17825317382812,1487300,0.0,0
2019-07-10,138.435691955517,139.66350843125127,137.7821760034908,139.544677734375,1842100,0.0,0
2019-07-11,139.9506174498688,140.66354102431953,138.53468167012005,138.98025512695312,1584200,0.0,0
2019-07-12,139.4258483188194,140.2972028351049,139.18821716622995,140.12887573242188,1219600,0.0,0
2019-07-15,140.39622159513397,141.16856822694058,139.99026330858663,140.86160278320312,1322400,0.0,0
2019-07-16,141.09924551529684,143.039985645343,140.76259129245943,142.78253173828125,1234700,0.0,0
2019-07-17,142.4755820778226,143.63407933862987,142.02009716159534,143.5449676513672,1455400,0.0,0
2019-07-18,143.15878574468178,143.3766243614983,140.10906021804618,141.4160919189453,2226600,0.0,0
2019-07-19,141.84185625309027,141.94087929922844,139.82191604751316,139.89122009277344,1857900,0.0,0
2019-07-22,139.8714082903621,139.9209198119546,136.24739758523614,136.6830596923828,2823800,0.0,0
2019-07-23,136.7523902928266,136.7523902928266,132.75210981926165,135.8711395263672,2442900,0.0,0
2019-07-24,136.01966393046982,137.88118858241182,135.68300971731344,137.78216552734375,1608500,0.0,0
2019-07-25,137.3663079201283,137.3663079201283,135.455286682114,136.36624145507812,1729600,0.0,0
2019-07-26,136.42561955758248,137.2573587202921,135.81171900064842,136.61375427246094,1281300,0.0,0
2019-07-29,136.49497037357258,136.78211308845582,134.17796058452143,134.46511840820312,1491600,0.0,0
2019-07-30,134.27697237138452,134.27697237138452,132.29663210492876,132.88082885742188,1551000,0.0,0
2019-07-31,132.61347940601493,133.81159192155144,131.26686252200963,132.70260620117188,1547900,0.0,0
2019-08-01,132.54418031421437,134.68295151968715,130.25688962591622,130.85098266601562,2137000,0.0,0
2019-08-02,130.99951853895138,133.27691298693577,130.73216835845287,132.3758544921875,2004800,0.0,0
2019-08-05,131.30646917630634,132.22732019851145,129.74199846691027,131.3460693359375,1800500,0.0,0
2019-08-06,131.25694293568102,133.42541782082577,130.21726133349972,133.13827514648438,1647700,0.0,0
2019-08-07,132.0985896287027,133.51452554403713,130.94998874779066,133.26698303222656,1148700,0.0,0
2019-08-08,135.02949671732992,136.6038787174897,134.40569980514314,136.0394744873047,1582900,0.0,0
2019-08-09,136.29691299902868,136.76229417104517,134.15815699074543,134.2472686767578,1068700,0.0,0
2019-08-12,133.68285995873092,135.49487305745538,132.86101696146486,133.61355590820312,1246500,0.0,0
2019-08-13,132.82143880277115,136.13851523553987,131.69264530451304,134.04925537109375,1496400,0.0,0
2019-08-14,132.98974101606962,134.58391544908577,132.07878635560274,132.53427124023438,1763200,0.0,0
2019-08-15,133.62346812874003,134.4849264938748,131.4946081998728,132.4946746826172,1474700,0.0,0
2019-08-16,133.14818813767815,135.08891327071848,132.9006455874272,134.57403564453125,1374500,0.0,0
2019-08-19,136.53456554884897,137.5247357290883,134.3264902773787,136.7425079345703,2010900,0.0,0
2019-08-20,136.52467934643383,137.32671483412034,135.21764735998244,135.86126708984375,1254400,0.0,0
2019-08-21,138.58420191024607,138.9901601336031,136.58405425001772,137.42568969726562,1975600,0.0,0
2019-08-22,137.24748170748782,138.81195231891988,136.93062001508773,138.3663787841797,1683600,0.0,0
2019-08-23,137.73266153273363,138.26734671781935,134.9304784469644,135.64340209960938,1499700,0.0,0
2019-08-26,136.92072386983153,137.93070162922228,136.34642338346413,137.8514862060547,1478500,0.0,0
2019-08-27,138.62383648296733,139.00010601680825,137.31680448676147,137.38612365722656,1968800,0.0,0
2019-08-28,137.14845906226566,140.36651197995866,136.64347773588696,139.64369201660156,2446700,0.0,0
2019-08-29,150.12957238263687,155.8923691046223,149.61469485473634,154.55563354492188,6857200,0.0,0
2019-08-30,155.0804224425713,157.34792023094667,153.09018615764398,154.55563354492188,2689500,0.0,0
2019-09-03,153.88233532450656,156.3280566239061,153.6843043308249,154.1001739501953,2384600,0.0,0
2019-09-04,155.86268982950725,156.6251099808191,154.93192745383016,156.2488555908203,1737100,0.0,0
2019-09-05,158.2688007043215,159.50651345089958,157.40735746751855,158.24900817871094,1536600,0.0,0
2019-09-06,158.34801651373868,160.59570709739018,158.12028159828446,159.95208740234375,1584700,0.0,0
2019-09-09,160.44716512371005,160.74421919170183,158.21928227696816,159.17974853515625,1947300,0.0,0
2019-09-10,156.67461548775088,156.7241270160256,153.78332052031496,155.5458221435547,3188000,0.0,0
2019-09-11,154.63487128058588,157.11029666788244,153.7140202887344,154.4764404296875,2530900,0.0,0
2019-09-12,156.5558067928736,157.23902663024256,154.446739487743,155.5557403564453,1740800,0.0,0
2019-09-13,154.92201777137106,156.67460793923857,154.72397166781406,156.22903442382812,1579600,0.0,0
2019-09-16,155.09036321463228,155.44682509087806,150.8623322314278,151.66436767578125,1884700,0.0,0
2019-09-17,152.387163088309,155.29826542285454,151.83267028340427,155.27847290039062,2126800,0.0,0
2019-09-18,155.4171066073525,155.813168606544,153.16941623450904,155.15965270996094,1570600,0.0,0
2019-09-19,155.89239726011013,156.00131658545223,154.33782280829962,155.26858520507812,1267100,0.0,0
2019-09-20,155.84287587719766,157.0409883802223,154.68437864022846,154.69427490234375,1915000,0.0,0
2019-09-23,156.1795399373884,159.09064271524423,156.0112128180373,157.14991760253906,1295400,0.0,0
2019-09-24,158.11035980808575,159.27876842324724,155.41711094262283,157.24891662597656,1404700,0.0,0
2019-09-25,157.20933213327217,158.4866450860471,155.97161934194818,157.58558654785156,1429000,0.0,0
2019-09-26,158.00144806457538,158.86289120561278,156.66471240335497,157.93212890625,1326400,0.0,0
2019-09-27,158.92231420002784,158.99163336498606,157.2192202784016,158.44703674316406,1356600,0.0,0
2019-09-30,158.11035598260236,159.19954914760348,157.1300972428982,157.3776397705078,1998900,0.0,0
2019-10-01,158.15987387383547,159.19955555338944,155.4567135940331,157.47665405273438,1755200,0.0,0
2019-10-02,156.1597292064447,157.03106859863243,154.57545104261854,156.0706024169922,1550000,0.0,0
2019-10-03,156.06073244265164,156.58552146219657,153.76353022903706,155.86270141601562,1539000,0.0,0
2019-10-04,155.46659986278135,159.76394952144562,155.46659986278135,159.38768005371094,1939800,0.0,0
2019-10-07,158.72295300054782,159.81431580672003,157.08592393018262,158.75271606445312,1683800,0.32,0
2019-10-08,157.6911232616395,160.28061565900893,156.7386598495149,158.58404541015625,1462000,0.0,0
2019-10-09,158.8420137611266,160.38975357513547,158.74279345965732,159.58612060546875,1226600,0.0,0
2019-10-10,159.16940844111946,159.49681727133498,157.61175264282548,159.2587127685547,1723000,0.0,0
2019-10-11,160.62785700111377,162.9990768569876,159.8341551502429,160.97511291503906,1481300,0.0,0
2019-10-14,161.52080127414902,161.77875287294395,159.77462079340484,159.94329833984375,1822800,0.0,0
2019-10-15,161.51086796582027,161.97717614342017,160.28062097716764,160.79653930664062,1169700,0.0,0
2019-10-16,160.46912348280628,161.22314628620518,159.47698104412194,160.96519470214844,1090000,0.0,0
2019-10-17,161.27276275791522,162.1359218689615,160.75684443068522,161.59024047851562,1632600,0.0,0
2019-10-18,161.83827652646752,163.67374617040247,161.06440660301965,163.11814880371094,1760000,0.0,0
2019-10-21,163.6737477668589,164.16981901179963,162.14583985466135,163.05862426757812,1269600,0.0,0
2019-10-22,163.21735064917496,165.34053490807878,163.09829839841723,164.49722290039062,1235000,0.0,0
2019-10-23,164.78493494531028,165.66794111520764,160.89573838020672,161.69937133789062,1497500,0.0,0
2019-10-24,161.92757434874716,162.8899385880946,160.76675437132607,161.6299285888672,1237500,0.0,0
2019-10-25,161.24301013579435,162.2351526776163,160.4592090499745,160.90567016601562,764400,0.0,0
2019-10-28,161.1040937045631,161.80850635679138,159.98296790672475,161.36204528808594,1060300,0.0,0
2019-10-29,161.11402189997133,161.65970330928852,159.27855219742082,159.35792541503906,1083200,0.0,0
2019-10-30,159.0702123044953,160.77669865275556,158.7626505450228,160.36000061035156,828600,0.0,0
2019-10-31,159.87382558965749,160.3897438760928,158.07805026946153,159.08010864257812,1451400,0.0,0
2019-11-01,160.20124084224372,160.62785482436092,158.11773566471138,158.64356994628906,1072800,0.0,0
2019-11-04,159.21899481120988,159.44719844414664,155.4786291756995,156.9668426513672,1668700,0.0,0
2019-11-05,156.9172648522564,158.91146587070466,156.72875535092626,158.43524169921875,1414200,0.0,0
2019-11-06,158.37569730676037,159.17933023437467,157.63159050135576,158.35585021972656,1025300,0.0,0
2019-11-07,159.08011477057903,159.8341527118523,157.56213805255243,157.9788360595703,1212000,0.0,0
2019-11-08,157.97882861937464,158.6435622044224,155.15123188944537,156.61959838867188,1314400,0.0,0
2019-11-11,156.48070116383826,156.50054825080713,154.4170431469324,155.766357421875,1001000,0.0,0
2019-11-12,155.72668904665898,161.25291474278015,155.27029684848355,155.74652099609375,1373600,0.0,0
2019-11-13,155.11153691323375,156.81802302737754,153.37528773863676,156.7485809326172,2194400,0.0,0
2019-11-14,157.25458985870816,159.64565697191318,156.6989924681811,158.23681640625,1564700,0.0,0
2019-11-15,159.09995588874705,159.09995588874705,156.75849921890895,158.88168334960938,2034400,0.0,0
2019-11-18,158.81225049375644,159.46705301037517,158.11773866215165,158.7229461669922,1230300,0.0,0
2019-11-19,157.8796314485784,158.93130001360117,155.94494157790916,157.18511962890625,1619000,0.0,0
2019-11-20,158.56422251504856,160.82630621675344,157.96893095611856,159.68533325195312,1974600,0.0,0
2019-11-21,159.22894794701037,160.7766877535578,158.99082830796752,159.51666259765625,1332400,0.0,0
2019-11-22,160.0821786535815,160.46911357522282,158.51459188057814,158.534423828125,1300900,0.0,0
2019-11-25,158.63365856793735,159.74485328740636,158.46499616508171,158.66342163085938,2652100,0.0,0
2019-11-26,155.0619444784096,159.06029267640864,154.19878534888787,157.22482299804688,3973300,0.0,0
2019-11-27,157.40338993525944,157.76056181441544,156.36165249837205,157.17520141601562,1834000,0.0,0
2019-11-29,156.74858973866537,157.06606744763246,155.85565245823022,156.12353515625,1105500,0.0,0
2019-12-02,157.03630316682361,157.18511847629514,153.3157690411144,153.46458435058594,3709500,0.0,0
2019-12-03,152.2045878532732,152.80979539693053,151.52000709123047,151.7978057861328,4647100,0.0,0
2019-12-04,153.41499099824995,154.5063386035855,151.976372342979,152.34347534179688,3610300,0.0,0
2019-12-05,154.33767893452847,154.82383419080907,150.80565419276286,153.8813018798828,5711900,0.0,0
2019-12-06,154.68493970855528,155.27030014605913,152.59151844288337,153.50428771972656,3190600,0.0,0
2019-12-09,153.04790308478795,154.31784432748515,151.9962344124506,153.603515625,2480000,0.0,0
2019-12-10,153.16695931183017,154.3178330710869,152.68080405169135,153.1570281982422,1877500,0.0,0
2019-12-11,153.0082142973283,153.62333778976142,152.65104239939132,153.29592895507812,1921200,0.0,0
2019-12-12,152.94867306360874,155.06192604035158,152.91891000329483,154.35751342773438,1895300,0.0,0
2019-12-13,153.85153839033416,154.03011676629333,151.7481860827179,153.4149932861328,2243700,0.0,0
2019-12-16,153.62332218729915,153.94081501494995,151.34139168995583,151.56959533691406,2471900,0.0,0
2019-12-17,152.17480340639426,154.41703973987234,151.92676781087667,153.9606475830078,2153700,0.0,0
2019-12-18,154.51627227777774,154.5757984031963,153.35546741543817,154.07972717285156,1919500,0.0,0
2019-12-19,154.23846478088743,155.86557771782776,153.73246246597665,155.766357421875,2368100,0.0,0
2019-12-20,156.5997636494515,156.87756232961718,155.22068622331008,155.47865295410156,2695100,0.0,0
2019-12-23,155.79611251328214,155.92509586364437,153.78206474737934,153.94081115722656,1266800,0.0,0
2019-12-24,154.5658703711137,155.3695184969634,154.03012009277344,155.0222625732422,500700,0.0,0
2019-12-26,154.99249867141853,154.99249867141853,152.98836663282418,154.0896453857422,1001300,0.0,0
2019-12-27,154.25829313149447,155.51831819402946,154.02018864898736,155.41909790039062,974400,0.0,0
2019-12-30,154.92301877743108,156.94699760845535,154.15908008331508,156.1136016845703,1350400,0.0,0
2019-12-31,155.93501586672247,156.21281452168833,154.0102572295366,154.75436401367188,1097200,0.0,0
2020-01-02,155.71676436340596,155.8854267739226,154.0202091442195,155.3099822998047,1918500,0.0,0
2020-01-03,154.07973241527947,155.1314010371696,153.44476182438962,154.1690216064453,1715300,0.0,0
2020-01-06,153.5128554813802,153.8210519018409,151.21627939845533,153.64208984375,2295600,0.32,0
2020-01-07,153.29414485293876,153.86082521391876,151.2560525007154,151.32565307617188,2832000,0.0,0
2020-01-08,151.11686178215606,151.74320626109068,150.25192144087202,150.6694793701172,3208400,0.0,0
2020-01-09,150.91801461522522,152.86661812719183,150.8981265715959,151.6934814453125,2832600,0.0,0
2020-01-10,152.28004516793024,153.22452241489182,151.60400340636008,152.3297576904297,2747900,0.0,0
2020-01-13,151.07709455883312,153.93041454136744,150.55015998781676,153.2245330810547,2011800,0.0,0
2020-01-14,154.16902242908853,158.03642021606333,154.16902242908853,157.06210327148438,2837100,0.0,0
2020-01-15,154.43743854210572,156.42581812473657,154.3082041849247,155.68017578125,2638000,0.0,0
2020-01-16,156.61472739214943,157.60891725189526,156.00827097089916,157.35043334960938,1472500,0.0,0
2020-01-17,157.70833286730462,159.47798949813009,156.61471801898213,157.07205200195312,1486800,0.0,0
2020-01-21,156.43578097562553,157.7779281882911,156.31646787640187,156.62466430664062,1381600,0.0,0
2020-01-22,157.03227724533673,157.40013779023462,153.29412902598676,153.60232543945312,1458700,0.0,0
2020-01-23,152.95610354470708,154.60644704830395,152.48883313503524,154.2386016845703,1283200,0.0,0
2020-01-24,154.01988447718327,154.09942148288067,152.51866331624296,153.44325256347656,1050700,0.0,0
2020-01-27,152.22041505141374,155.99833967703813,151.73325654282797,154.95443725585938,1539800,0.0,0
2020-01-28,155.51116011501338,156.72407283329866,154.96435271412545,155.74977111816406,1118000,0.0,0
2020-01-29,156.08781489438078,156.51530927134436,154.805316593356,154.84507751464844,720000,0.0,0
2020-01-30,154.05966147574915,156.08780203755708,153.47307795153003,156.07786560058594,1528100,0.0,0
2020-01-31,156.1275601724816,156.37610762352486,152.0215665969369,152.51866149902344,1974700,0.0,0
2020-02-03,153.3835995982591,156.2269830046622,153.10522767065032,153.87075805664062,1109800,0.0,0
2020-02-04,155.00414219129692,156.70419832895993,154.7257702486371,155.08367919921875,1429500,0.0,0
2020-02-05,155.69011402355216,156.8433625531822,155.56086450733363,156.3462677001953,1037500,0.0,0
2020-02-06,156.84336874997618,157.05215527133737,154.2883089931426,154.56668090820312,1118600,0.0,0
2020-02-07,154.39767979307035,154.85499860822216,153.1251180559303,154.06959533691406,814500,0.0,0
2020-02-10,153.184783334048,154.74565360612084,152.9362358562546,154.68600463867188,1102500,0.0,0
2020-02-11,155.31233503541438,155.7497809838339,154.61640519480733,155.0438995361328,916600,0.0,0
2020-02-12,155.59070554538582,158.01653111337853,154.73570170043973,157.7381591796875,1093500,0.0,0
2020-02-13,157.5094713670106,159.3089675180766,156.853317675657,158.92123413085938,984100,0.0,0
2020-02-14,158.38437816519792,159.18966949404884,156.5451360960016,157.11181640625,1434000,0.0,0
2020-02-18,157.3802408223956,161.40671235321852,156.83343342460677,160.7704315185547,1604100,0.0,0
2020-02-19,161.07862818782922,163.42491661403244,160.6312458325636,162.8383331298828,1540300,0.0,0
2020-02-20,162.83834390736112,165.06533456492232,162.21201463658824,164.76707458496094,1101600,0.0,0
2020-02-21,164.92613184895268,166.0694439575481,164.07112808395854,165.91038513183594,1455100,0.0,0
2020-02-24,162.57987101555065,165.54255263131992,162.57987101555065,163.9021453857422,2282300,0.0,0
2020-02-25,164.70743062046873,165.93027988826748,160.11427836815162,160.56166076660156,2335900,0.0,0
2020-02-26,161.10846069189475,163.5342862396664,160.27334489778295,161.724853515625,2126900,0.0,0
2020-02-27,160.2136855880819,161.56578436834266,156.52524980135658,156.7439727783203,3596000,0.0,0
2020-02-28,154.82518634052238,155.31234484478213,146.70265681113258,149.42674255371094,3858700,0.0,0
2020-03-02,149.4863797135084,158.8218213773332,149.3770182281334,158.67269897460938,2581600,0.0,0
2020-03-03,158.5931639359099,162.33131218847797,153.46314083675628,155.51116943359375,2573800,0.0,0
2020-03-04,156.97263125510037,159.5774037486735,155.60064443872594,159.2294464111328,1664700,0.0,0
2020-03-05,157.36035730011668,160.0844427609069,154.5965109229504,156.56500244140625,1970600,0.0,0
2020-03-06,153.36370573664937,157.99663362344364,151.28585279506424,157.45977783203125,1836900,0.0,0
2020-03-09,149.91387619458334,161.0985116629912,149.17818543710192,158.35455322265625,3253600,0.0,0
2020-03-10,161.68509532231138,166.46714593051072,159.18966916458947,165.2840576171875,3791300,0.0,0
2020-03-11,162.14240961746123,164.7670700628473,155.77960101353503,156.71414184570312,3847200,0.0,0
